council,session_id,session_datetime,body_name,normalized_body_name,cdp_url,minutes_pdf_url,source_video_url,transcript_as_csv_path
oakland,62c913923747,2023-06-27 16:30:00+00:00,*Finance & Management Committee,other,https://councildataproject.org/oakland/#/events/2f3c5b85cf3f?s=0,https://oakland.legistar1.com/oakland/meetings/2023/6/8912_M__Finance___Management_Committee_23-06-27_Meeting_Minutes.pdf,https://archive-video.granicus.com/oakland/oakland_a33ba5bc-3702-4449-a478-c71a37000f7e.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-2f3c5b85cf3f/session-62c913923747/transcript.csv
oakland,bcb76b8452dd,2020-11-17 21:30:00+00:00,*Special Community & Economic Development Committee,housing committee,https://councildataproject.org/oakland/#/events/a7805a87695e?s=0,https://oakland.legistar1.com/oakland/meetings/2020/11/8442_M__Special_Community___Economic_Development_Committee_20-11-17_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/f26c1f89f3f1c0b98224147ed5cec2f11949abebf2864e9f201b22273adc2bee-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-a7805a87695e/session-bcb76b8452dd/transcript.csv
oakland,da34636fa515,2020-02-25 22:00:00+00:00,*Special Life Enrichment Committee,other,https://councildataproject.org/oakland/#/events/9edb7eb8dbbe?s=0,https://oakland.legistar1.com/oakland/meetings/2020/2/8366_M__Special_Life_Enrichment_Committee_20-02-25_Meeting_Minutes.pdf,https://archive-video.granicus.com/oakland/oakland_068bb349-17f9-4226-8ff7-3703e208ee56.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-9edb7eb8dbbe/session-da34636fa515/transcript.csv
oakland,2c7879434a8b,2021-01-21 18:30:00+00:00,*Rules & Legislation Committee,other,https://councildataproject.org/oakland/#/events/d2e9fc661748?s=0,https://oakland.legistar1.com/oakland/meetings/2021/1/8467_M__Rules___Legislation_Committee_21-01-21_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/0b19b4e0b4686811d20d17f90a4d41c7d2598db1ecfad753fe1dc4b027a5e631-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-d2e9fc661748/session-2c7879434a8b/transcript.csv
oakland,67bfd454a105,2021-01-26 21:00:00+00:00,*Special Community & Economic Development Committee,housing committee,https://councildataproject.org/oakland/#/events/19534dc7efca?s=0,https://oakland.legistar1.com/oakland/meetings/2021/1/8473_M__Special_Community___Economic_Development_Committee_21-01-26_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/20f9b63d2eee97e5e1f958559f69165ed1be035be887711d4f38372aeb8da13b-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-19534dc7efca/session-67bfd454a105/transcript.csv
oakland,7756a362ae43,2021-03-16 20:00:00+00:00,Special Concurrent Meeting of the Oakland Redevelopment Successor Agency/City Council,full council,https://councildataproject.org/oakland/#/events/10f269a1a02d?s=0,https://oakland.legistar1.com/oakland/meetings/2021/3/8491_M_Special_Concurrent_Meeting_of_the_Oakland_Redevelopment_Successor_Agency_City_Council_21-03-16_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/b297b78c65fa3c602cd06ad3c0b2e5e553017aba569f82069d1f02265d8bff99-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-10f269a1a02d/session-7756a362ae43/transcript.csv
oakland,09eba8593d98,2021-05-24 20:30:00+00:00,Concurrent Meeting of the Education Partnership Committee and the Oakland Unified School District Board of Education,other,https://councildataproject.org/oakland/#/events/a64855a198a2?s=0,https://oakland.legistar1.com/oakland/meetings/2021/5/8517_M_Concurrent_Meeting_of_the_Education_Partnership_Committee_and_the_Oakland_Unified_School_District_Board_of_Education_21-05-24_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/00815b3c2ac43692cad9555604e02674238819dcf769200ae3304feea0764937-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-a64855a198a2/session-09eba8593d98/transcript.csv
oakland,ca33bada528c,2022-05-05 17:30:00+00:00,*Rules & Legislation Committee,other,https://councildataproject.org/oakland/#/events/3f69c0eff4e2?s=0,https://oakland.legistar1.com/oakland/meetings/2022/5/8688_M__Rules___Legislation_Committee_22-05-05_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/07c697561568e1a68e1b106c0391f0f97328e7e4dc8dec2022bfec857880174e-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-3f69c0eff4e2/session-ca33bada528c/transcript.csv
oakland,2e97919fe976,2022-04-12 20:30:00+00:00,*Public Safety Committee,other,https://councildataproject.org/oakland/#/events/60a4c0ca5f09?s=0,https://oakland.legistar1.com/oakland/meetings/2022/4/8668_M__Public_Safety_Committee_22-04-12_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/3940034c35882134308dbaee19d5493e433ace761c81e1576f9869b3ad0966dd-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-60a4c0ca5f09/session-2e97919fe976/transcript.csv
oakland,2c3e4c78c4f3,2023-03-23 17:30:00+00:00,*Rules & Legislation Committee,other,https://councildataproject.org/oakland/#/events/10715f078586?s=0,https://oakland.legistar1.com/oakland/meetings/2023/3/8839_M__Rules___Legislation_Committee_23-03-23_Meeting_Minutes.pdf,https://archive-video.granicus.com/oakland/oakland_3b291df1-838d-4599-a17b-075081eb4d0d.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-10715f078586/session-2c3e4c78c4f3/transcript.csv
oakland,6d40c208dd76,2021-06-03 17:30:00+00:00,*Rules & Legislation Committee,other,https://councildataproject.org/oakland/#/events/d2af5846d101?s=0,https://oakland.legistar1.com/oakland/meetings/2021/6/8544_M__Rules___Legislation_Committee_21-06-03_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/f753e4bc60c19db18d26d6d567ad8efd3c019e4824496afb806371ba0a1e2ad0-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-d2af5846d101/session-6d40c208dd76/transcript.csv
oakland,a7c3c3d82914,2020-09-22 20:30:00+00:00,*Community & Economic Development Committee,housing committee,https://councildataproject.org/oakland/#/events/53a8b3459307?s=0,https://oakland.legistar1.com/oakland/meetings/2020/9/8424_M__Community___Economic_Development_Committee_20-09-22_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/43b3685bf567e6e348723b8af184cbe5a86f11147b8e8324a2cd92e055fe9040-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-53a8b3459307/session-a7c3c3d82914/transcript.csv
oakland,edd13494e277,2021-11-15 21:30:00+00:00,*Special Life Enrichment Committee,other,https://councildataproject.org/oakland/#/events/2f0e756e27f1?s=0,https://oakland.legistar1.com/oakland/meetings/2021/11/8608_M__Special_Life_Enrichment_Committee_21-11-15_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/f786030d6718bbbd2741d05e20b59407043452d67f510f5a3fdaf3f6c730aab3-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-2f0e756e27f1/session-edd13494e277/transcript.csv
oakland,89bfa0cd7de0,2020-02-05 01:30:00+00:00,* Concurrent Meeting of the Oakland Redevelopment Successor Agency and the City Council,full council,https://councildataproject.org/oakland/#/events/9ea5521445f9?s=0,https://oakland.legistar1.com/oakland/meetings/2020/2/8350_M___Concurrent_Meeting_of_the_Oakland_Redevelopment_Successor_Agency_and_the_City_Council_20-02-04_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/99cf040248a9ec6b2b60535da8620880d0b6e1a90d6bd946f8c85bf980b2ab0b-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-9ea5521445f9/session-89bfa0cd7de0/transcript.csv
oakland,a70fec1d8a98,2023-04-25 18:30:00+00:00,* Public Works And Transportation Committee,other,https://councildataproject.org/oakland/#/events/7ecc610e0a41?s=0,https://oakland.legistar1.com/oakland/meetings/2023/4/8868_M___Public_Works_And_Transportation_Committee_23-04-25_Meeting_Minutes.pdf,https://archive-video.granicus.com/oakland/oakland_2db66581-10c2-4db9-b327-eca40427daa3.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-7ecc610e0a41/session-a70fec1d8a98/transcript.csv
oakland,b9d22f4e51f8,2021-07-26 20:30:00+00:00,Special Concurrent Meeting of the Oakland Redevelopment Successor Agency/City Council,full council,https://councildataproject.org/oakland/#/events/27de0ef7c3ec?s=0,https://oakland.legistar1.com/oakland/meetings/2021/7/8566_M_Special_Concurrent_Meeting_of_the_Oakland_Redevelopment_Successor_Agency_City_Council_21-07-26_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/e5ee1815b8eefdb10cc4c945c5310044aeff13fc6caa060110ecc5b269a4add7-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-27de0ef7c3ec/session-b9d22f4e51f8/transcript.csv
oakland,619c0266bf79,2020-12-15 21:00:00+00:00,Special Concurrent Meeting of the Oakland Redevelopment Successor Agency/City Council,full council,https://councildataproject.org/oakland/#/events/8b7fd9a41dc5?s=0,https://oakland.legistar1.com/oakland/meetings/2020/12/8452_M_Special_Concurrent_Meeting_of_the_Oakland_Redevelopment_Successor_Agency_City_Council_20-12-15_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/ae6cf83bc31970359b8dde9d388aee6ef41507f02a4a5c4b0bcb3e760585d2bf-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-8b7fd9a41dc5/session-619c0266bf79/transcript.csv
oakland,f5125c773d51,2021-05-26 16:30:00+00:00,Special Concurrent Meeting of the Oakland Redevelopment Successor Agency/City Council,full council,https://councildataproject.org/oakland/#/events/17a531d2554d?s=0,https://oakland.legistar1.com/oakland/meetings/2021/5/8538_M_Special_Concurrent_Meeting_of_the_Oakland_Redevelopment_Successor_Agency_City_Council_21-05-26_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/3e28b955c442c5668bc6a9ca54bc8e4993f5466caf71b4249418409f1df4c144-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-17a531d2554d/session-f5125c773d51/transcript.csv
oakland,8a04ab73bc6c,2022-09-29 17:30:00+00:00,*Rules & Legislation Committee,other,https://councildataproject.org/oakland/#/events/56ff4f3563ca?s=0,https://oakland.legistar1.com/oakland/meetings/2022/9/8738_M__Rules___Legislation_Committee_22-09-29_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/1b7a5dadcefa40da349f5794a34a6af35b5395a5c44188bfbf64be6d4bbc4f51-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-56ff4f3563ca/session-8a04ab73bc6c/transcript.csv
oakland,6d453051d136,2021-07-07 17:00:00+00:00,*Special Community & Economic Development Committee,housing committee,https://councildataproject.org/oakland/#/events/40ae4a05f8b4?s=0,https://oakland.legistar1.com/oakland/meetings/2021/7/8557_M__Special_Community___Economic_Development_Committee_21-07-07_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/868a543c3b7529433147c7c50701edf2e3f27d1cf7f20957d906047a8859482f-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-40ae4a05f8b4/session-6d453051d136/transcript.csv
oakland,c0ff2306feed,2021-09-23 17:30:00+00:00,*Rules & Legislation Committee,other,https://councildataproject.org/oakland/#/events/6d0f22fc1292?s=0,https://oakland.legistar1.com/oakland/meetings/2021/9/8575_M__Rules___Legislation_Committee_21-09-23_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/79aedf0fb58461d17236f0f91d1bbc659190c976d5ab3f490ae3b4bd2482bc2e-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-6d0f22fc1292/session-c0ff2306feed/transcript.csv
oakland,5f15beeac0dd,2020-12-16 00:30:00+00:00,* Special Concurrent Meeting of the Oakland City Council and the Youth Advisory Commission,other,https://councildataproject.org/oakland/#/events/4a47098dd932?s=0,https://oakland.legistar1.com/oakland/meetings/2020/12/8460_M___Special_Meeting_of_the_Oakland_City_Council_20-12-15_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/810be68e3f856759ee5a25321ef9cfc98c7de276d568de5089de0782a4929966-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-4a47098dd932/session-5f15beeac0dd/transcript.csv
oakland,60901bab8c91,2023-04-25 23:00:00+00:00,*Life Enrichment Committee,other,https://councildataproject.org/oakland/#/events/3f0e0c2469d2?s=0,https://oakland.legistar1.com/oakland/meetings/2023/4/8869_M__Life_Enrichment_Committee_23-04-25_Meeting_Minutes.pdf,https://archive-video.granicus.com/oakland/oakland_58262934-34d3-4ddc-9a70-20f3125f1f77.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-3f0e0c2469d2/session-60901bab8c91/transcript.csv
oakland,285e3f8e1912,2020-02-26 02:00:00+00:00,*Public Safety Committee,other,https://councildataproject.org/oakland/#/events/2fec1caf307c?s=0,https://oakland.legistar1.com/oakland/meetings/2020/2/8364_M__Public_Safety_Committee_20-02-25_Meeting_Minutes.pdf,https://archive-video.granicus.com/oakland/oakland_98d8eebd-b29d-4b31-a98e-e1e290fc0652.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-2fec1caf307c/session-285e3f8e1912/transcript.csv
oakland,2c0b027f01a1,2020-02-06 18:45:00+00:00,*Rules & Legislation Committee,other,https://councildataproject.org/oakland/#/events/366d2e97000b?s=0,https://oakland.legistar1.com/oakland/meetings/2020/2/8351_M__Rules___Legislation_Committee_20-02-06_Meeting_Minutes.pdf,https://archive-video.granicus.com/oakland/oakland_90699ed7-33d6-4f5c-9996-db134eec00b3.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-366d2e97000b/session-2c0b027f01a1/transcript.csv
oakland,e92fcf9feb6b,2021-05-13 17:30:00+00:00,*Rules & Legislation Committee,other,https://councildataproject.org/oakland/#/events/7bc3a55b19a5?s=0,https://oakland.legistar1.com/oakland/meetings/2021/5/8530_M__Rules___Legislation_Committee_21-05-13_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/98fb81b7098bb2ec8ac61cede8fbee11b20f6107d9acb96409e076d71ce6ff67-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-7bc3a55b19a5/session-e92fcf9feb6b/transcript.csv
oakland,8656ee9a1a2c,2021-10-28 17:30:00+00:00,*Rules & Legislation Committee,other,https://councildataproject.org/oakland/#/events/c8088d5d1a54?s=0,https://oakland.legistar1.com/oakland/meetings/2021/10/8595_M__Rules___Legislation_Committee_21-10-28_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/7245ae0f0e6c04c6cd4b5a9de97cef95db298e742aead9c6e170926eab236467-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-c8088d5d1a54/session-8656ee9a1a2c/transcript.csv
oakland,4ea09176ef79,2020-01-14 19:30:00+00:00,*Public Works Committee,other,https://councildataproject.org/oakland/#/events/9beb356762be?s=0,https://oakland.legistar1.com/oakland/meetings/2020/1/8337_M__Public_Works_Committee_20-01-14_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/2656d60a2e14dadaa4e09295994a576474a3f41272def8e92a7714ab960cda4a-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-9beb356762be/session-4ea09176ef79/transcript.csv
oakland,7b3893c7f091,2021-02-16 21:30:00+00:00,* Concurrent Meeting of the Oakland Redevelopment Successor Agency and the City Council,full council,https://councildataproject.org/oakland/#/events/5d244af7a6d6?s=0,https://oakland.legistar1.com/oakland/meetings/2021/2/8482_M___Concurrent_Meeting_of_the_Oakland_Redevelopment_Successor_Agency_and_the_City_Council_21-02-16_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/3d18fe9de675a08d2b8a072941c06cf52a147ba247399e41e7b9b8e0997a34d5-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-5d244af7a6d6/session-7b3893c7f091/transcript.csv
oakland,b59fae0b69f0,2022-03-22 21:00:00+00:00,*Special Community & Economic Development Committee,housing committee,https://councildataproject.org/oakland/#/events/bea0883fe2f6?s=0,https://oakland.legistar1.com/oakland/meetings/2022/3/8659_M__Special_Community___Economic_Development_Committee_22-03-22_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/83c11ceca3a535c759adc5626d8b04082c18edfba0e0840f0297dab49a0c3b5d-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-bea0883fe2f6/session-b59fae0b69f0/transcript.csv
oakland,dfd3c9be4dc4,2022-03-15 18:00:00+00:00,Special Concurrent Meeting of the Oakland Redevelopment Successor Agency/City Council,full council,https://councildataproject.org/oakland/#/events/a9ed0678f975?s=0,https://oakland.legistar1.com/oakland/meetings/2022/3/8664_M_Special_Concurrent_Meeting_of_the_Oakland_Redevelopment_Successor_Agency_City_Council_22-03-15_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/b100e088fd3fb65115739512c90074bd6081b1c5e2924931beb757d8837e2ba0-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-a9ed0678f975/session-dfd3c9be4dc4/transcript.csv
oakland,c07a2b7b29e7,2022-02-22 22:00:00+00:00,*Special Community & Economic Development Committee,housing committee,https://councildataproject.org/oakland/#/events/72723fe31253?s=0,https://oakland.legistar1.com/oakland/meetings/2022/2/8656_M__Special_Community___Economic_Development_Committee_22-02-22_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/dc3d0b43472bfcbf1f0a51b5cb2848e46dfc0c3151f0b1f3decca3f7cb77df36-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-72723fe31253/session-c07a2b7b29e7/transcript.csv
oakland,c268b4f107d4,2022-01-20 18:30:00+00:00,*Rules & Legislation Committee,other,https://councildataproject.org/oakland/#/events/1bbd642800a4?s=0,https://oakland.legistar1.com/oakland/meetings/2022/1/8641_M__Rules___Legislation_Committee_22-01-20_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/f89487a94199aa7983658471d7e2bc454617863a23151e249696126cc1bc6c25-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-1bbd642800a4/session-c268b4f107d4/transcript.csv
oakland,0a6c2ec5a44b,2023-07-11 23:00:00+00:00,*Life Enrichment Committee,other,https://councildataproject.org/oakland/#/events/b1a67219518b?s=0,https://oakland.legistar1.com/oakland/meetings/2023/7/8929_M__Life_Enrichment_Committee_23-07-11_Meeting_Minutes.pdf,https://archive-video.granicus.com/oakland/oakland_231274be-c520-4f78-bd3e-cafc80e06014.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-b1a67219518b/session-0a6c2ec5a44b/transcript.csv
oakland,be2da71a2b9c,2023-06-29 17:30:00+00:00,*Rules & Legislation Committee,other,https://councildataproject.org/oakland/#/events/d2305d5903fc?s=0,https://oakland.legistar1.com/oakland/meetings/2023/6/8917_M__Rules___Legislation_Committee_23-06-29_Meeting_Minutes.pdf,https://archive-video.granicus.com/oakland/oakland_52f23ebc-1d3f-438d-8b07-ae13caba1fa4.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-d2305d5903fc/session-be2da71a2b9c/transcript.csv
oakland,9bb5281f8d0e,2022-03-03 18:30:00+00:00,*Rules & Legislation Committee,other,https://councildataproject.org/oakland/#/events/32d66b660b85?s=0,https://oakland.legistar1.com/oakland/meetings/2022/3/8652_M__Rules___Legislation_Committee_22-03-03_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/0ee93907886d6659d5dcfcff56760bd718295c06a67930bc63b4a1a9ff247899-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-32d66b660b85/session-9bb5281f8d0e/transcript.csv
oakland,239d9f232ae8,2022-06-30 17:00:00+00:00,Special Concurrent Meeting of the Oakland Redevelopment Successor Agency/City Council,full council,https://councildataproject.org/oakland/#/events/0a9815251e40?s=0,https://oakland.legistar1.com/oakland/meetings/2022/6/8714_M_Special_Concurrent_Meeting_of_the_Oakland_Redevelopment_Successor_Agency_City_Council_22-06-30_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/8c4a9973988c318cc7b4a316a5207e536c0d0a69f721283e8ca40912ae3873cf-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-0a9815251e40/session-239d9f232ae8/transcript.csv
oakland,d8d8a6a90bc2,2021-07-20 20:30:00+00:00,* Concurrent Meeting of the Oakland Redevelopment Successor Agency and the City Council,full council,https://councildataproject.org/oakland/#/events/1be8075017fd?s=0,https://oakland.legistar1.com/oakland/meetings/2021/7/8564_M___Concurrent_Meeting_of_the_Oakland_Redevelopment_Successor_Agency_and_the_City_Council_21-07-20_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/97597d1ca35068ba78c79ea57463fd1b88d48a46637d430462a8bdba23238c56-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-1be8075017fd/session-d8d8a6a90bc2/transcript.csv
oakland,eb1e231995de,2021-10-14 17:30:00+00:00,*Rules & Legislation Committee,other,https://councildataproject.org/oakland/#/events/ceaa699aa7a0?s=0,https://oakland.legistar1.com/oakland/meetings/2021/10/8584_M__Rules___Legislation_Committee_21-10-14_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/f879062924897004efc595ba08ed2c77a9b1d7dd6005f939801987a032ac1fb9-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-ceaa699aa7a0/session-eb1e231995de/transcript.csv
oakland,4545d6986752,2020-02-25 17:30:00+00:00,*Finance & Management Committee,other,https://councildataproject.org/oakland/#/events/8186d1da2465?s=0,https://oakland.legistar1.com/oakland/meetings/2020/2/8362_M__Finance___Management_Committee_20-02-25_Meeting_Minutes.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-oakland-ba81c097.appspot.com/o/e5eb5a516d346cf27a8eeb9c56eb7afb3f8817f951eca77bd0d38090879f93a7-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-oakland-ba81c097/event-8186d1da2465/session-4545d6986752/transcript.csv
richmond,7cc92662a3ee,2021-12-21 18:00:00+00:00,City Council,full council,https://councildataproject.org/richmond/#/events/67de9dd48e09?s=0,https://legistar2.granicus.com/richmondva/meetings/2021/12/4148_M_City_Council_21-12-21_Summary.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-richmond-a3d06941.appspot.com/o/080016f42606c4843628a63bdd642e5e06f90cae4a6b0d629a7af08da0e62bf2-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-richmond-a3d06941/event-67de9dd48e09/session-7cc92662a3ee/transcript.csv
richmond,01ed3776dea4,2021-07-26 22:00:00+00:00,City Council,full council,https://councildataproject.org/richmond/#/events/5cd7b418eb6f?s=0,https://legistar2.granicus.com/richmondva/meetings/2021/7/3738_M_City_Council_21-07-26_Summary.pdf,https://storage.googleapis.com/download/storage/v1/b/cdp-richmond-a3d06941.appspot.com/o/b4fe29c6f9865c26f99af44ea5e3e8235ee2ce4cd6297bf28d85b240b6410e84-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-richmond-a3d06941/event-5cd7b418eb6f/session-01ed3776dea4/transcript.csv
richmond,fca2bf312c4f,2022-03-10 17:00:00+00:00,"Land Use, Housing and Transportation Standing Committee",housing committee,https://councildataproject.org/richmond/#/events/e094d356e700?s=0,,https://storage.googleapis.com/download/storage/v1/b/cdp-richmond-a3d06941.appspot.com/o/a211fd24392d9f2bc58dce05e690d7fff63c3ce4dd127bae8ba3af39fb229488-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-richmond-a3d06941/event-e094d356e700/session-fca2bf312c4f/transcript.csv
richmond,e1cc6a7e1806,2020-02-25 17:00:00+00:00,Public Safety Standing Committee,other,https://councildataproject.org/richmond/#/events/e9f60d13d8e2?s=0,,https://storage.googleapis.com/download/storage/v1/b/cdp-richmond-a3d06941.appspot.com/o/9b4eaa14fc117bf901b6ba5ef9b15b061f1ca1bf5e1b4e204e6dd87999404912-video.mp4?alt=media,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-richmond-a3d06941/event-e9f60d13d8e2/session-e1cc6a7e1806/transcript.csv
