2	395	Other	0.0
2	395	PH	0.0
2	396	PC	1.0
2	396	Other	0.0
2	396	PH	0.0
2	397	PC	1.0
2	397	Other	0.0
2	397	PH	0.0
2	398	PC	1.0
2	398	Other	0.0
2	398	PH	0.0
2	399	PC	1.0
2	399	Other	0.0
2	399	PH	0.0
2	400	PC	1.0
2	400	Other	0.0
2	400	PH	0.0
2	401	PC	1.0
2	401	Other	0.0
2	401	PH	0.0
2	402	PC	1.0
2	402	Other	0.0
2	402	PH	0.0
2	403	PC	1.0
2	403	Other	0.0
2	403	PH	0.0
2	404	PC	1.0
2	404	Other	0.0
2	404	PH	0.0
2	405	PC	1.0
2	405	Other	0.0
2	405	PH	0.0
2	406	PC	1.0
2	406	Other	0.0
2	406	PH	0.0
2	407	PC	1.0
2	407	Other	0.0
2	407	PH	0.0
2	408	PC	1.0
2	408	Other	0.0
2	408	PH	0.0
2	409	PC	1.0
2	409	Other	0.0
2	409	PH	0.0
2	410	PC	1.0
2	410	Other	0.0
2	410	PH	0.0
2	411	PC	1.0
2	411	Other	0.0
2	411	PH	0.0
2	412	PC	1.0
2	412	Other	0.0
2	412	PH	0.0
2	413	PC	1.0
2	413	Other	0.0
2	413	PH	0.0
2	414	PC	1.0
2	414	Other	0.0
2	414	PH	0.0
2	415	PC	1.0
2	415	Other	0.0
2	415	PH	0.0
2	416	PC	1.0
2	416	Other	0.0
2	416	PH	0.0
2	417	PC	1.0
2	417	Other	0.0
2	417	PH	0.0
2	418	PC	1.0
2	418	Other	0.0
2	418	PH	0.0
2	419	PC	0.0
2	419	Other	1.0
2	419	PH	0.0
2	420	PC	0.0
2	420	Other	1.0
2	420	PH	0.0
2	421	PC	0.0
2	421	Other	1.0
2	421	PH	0.0
2	422	PC	0.0
2	422	Other	1.0
2	422	PH	0.0
2	423	PC	0.0
2	423	Other	1.0
2	423	PH	0.0
